Fridge1,Fridge2,MW1,MW2,Coffee1,Coffee2,Charger,Tele1,Tele2,Tele3,Tele4,Tele5,Tele6,Tele7,Tele8,Tele9,Tele10,Tele11,Tele12,Tele13,Tele14,Tele15,Tele16,Tele17,Tele18,Tele19,Tele20,Stereo,Laptop1,Laptop2,Laptop3,Kettle,Shaver,DishWash,WashMach,Elec,Oven,Toas,Waff,Hair,Iron,Vacuum,Sauna,Radio,Radio_Standby,Elecheat,Dryer,Fan,Mixer,Blender,Router,Dehumidifyer,Bread,Game,Vivarium,Pump
,0.06522,,,,,0.97438,0.0096,0.0096,1.0512,1.0616,1.001561538,0.977546154,0.002311111,0.965622222,0.606628571,0.974380952,0.83955,0.63458,0.828155556,0.828155556,1.006725,1.0041375,0.000792308,0.9707,0.000515,0.520705,0.869557143,0.731533333,,,,0.979267311,0.985114808,0.968667109,0,,,,,0.904700951,,,0.544117647,0.052941176,0.943533698,0.877771874,,,,0.885057573,,,0.909448783,0.909448783,0.909448783
,0.06522,,,,,0.97537,0.0096,0.0096,1.046,1.0512,0.995961538,0.993553846,0.001155556,0.966777778,0.609609524,0.975371429,0.82919,0.60455,0.828155556,0.828155556,1.0054375,1.0041375,0.000792308,0.967515385,0.000515,0.50621,0.869557143,0.722333333,,,,0.979267311,0.9847981,0.957780726,0,,,,,0.497792981,,,0.539215686,0.047058824,0.943533698,0.880358491,,,,0.885057573,,,0.921259806,0.921259806,0.921259806
,0.06522,,,,,0.97438,0.0096,0.0096,1.0564,1.0616,0.972738462,0.941515385,0.002311111,0.967933333,0.606628571,0.974380952,0.76294,0.59731,0.828155556,0.824711111,1.006725,1.0054375,0.000792308,0.974676923,0.000515,0.494825,0.868085714,0.751088889,,,,0,0.985114808,0.968037135,0,,,,,0,,,0.558823529,0.052941176,0.943533698,0.880498308,,,,0.885057573,,,0.904724374,0.904724374,0.904724374
,0.06522,,,,,0.97735,0.0096,0.0096,0.99395,1.0668,0.997561538,0.955930769,0.001155556,0.966777778,0.607619048,0.977352381,0.76191,0.65631,0.828155556,0.828155556,1.0054375,1.006725,0.000792308,0.968307692,0.000515,0.541925,0.865128571,0.740744444,,,,0,0.985748219,0.977122016,0,,,,,0,,,0.558823529,0.052941176,0.941712204,0.877037835,,,,0.885057573,,,0.913385751,0.913385751,0.913385751
,0.06522,,,,,0.97438,0.0096,0.0096,1.0616,1.0512,0.999961538,0.980746154,0.002311111,0.966777778,0.603657143,0.974380952,0.77122,0.6853,0.825855556,0.824711111,1.0054375,1.00285,0.000792308,0.968307692,0.000515,0.54141,0.868085714,0.720033333,,,,0,0.98432304,0.969993369,0,,,,,0.463584201,,,0.573529412,0.045751634,0.941712204,0.876218351,,,,0.885057573,,,0.918897602,0.918897602,0.918897602
,0.06522,,,,,0.97636,0.0096,0.0096,1.0668,1.0512,0.999961538,0.981546154,0.002311111,0.966777778,0.607619048,0.976361905,0.77122,0.6646,0.828155556,0.828155556,1.006725,1.00285,0.000792308,0.973084615,0.000515,0.53468,0.868085714,0.729233333,,,,0,0.983610451,0.971982759,0.311253558,,,,,0.596954316,,,0.573529412,0.058823529,0.941712204,0.862846397,,,,0.885057573,,,0.917322838,0.917322838,0.917322838
,0.06522,,,,,0.97735,0.0096,0.0096,1.0668,1.0616,1.001561538,0.980746154,0.002311111,0.966777778,0.607619048,0.977352381,0.75776,0.57453,0.824711111,0.827011111,1.006725,1.00285,0.000792308,0.973084615,0.000515,0.551245,0.8666,0.744188889,,,,0,0.980997625,0.976237842,0.932336186,,,,,0,,,0.558823529,0.058823529,0.941712204,0.854597187,,,,0.885057573,,,0.937007798,0.937007798,0.937007798
,0.06522,,,,,0.97636,0.0096,0.0096,1.0668,1.0616,0.984753846,0.979146154,0.002311111,0.965622222,0.606628571,0.976361905,0.75362,0.71636,0.825855556,0.828155556,1.0054375,1.0054375,0.000792308,0.974676923,0.000515,0.490685,0.871042857,0.729233333,,,,0,0.982185273,0.963030504,0.930911677,,,,,0,,,0.558823529,0.058823529,0.93989071,0.872738458,,,,0.938697694,,,0.923622011,0.923622011,0.923622011
,0.06522,,,,,0.97537,0.0096,0.0096,1.0564,1.0616,0.999961538,0.979146154,0.001155556,0.966777778,0.606628571,0.975371429,0.84058,0.78054,0.827011111,0.827011111,1.0041375,1.0054375,0.000792308,0.972292308,0.000515,0.539855,0.878442857,0.722333333,,,,0,0.981472684,0.981432361,0.930199434,,,,,0,,,0.602941176,0.029411765,0.93989071,0.874074488,,,,0.885057573,,,0.917322838,0.917322838,0.917322838
,0.06522,,,,,0.97339,0.0096,0.0096,1.0512,1.0564,0.997561538,0.974346154,0.002311111,0.966777778,0.606628571,0.973390476,0.80124,0.66356,0.824711111,0.825855556,1.0054375,1.00285,0.000792308,0.972292308,0.000515,0.54762,0.875485714,0.740744444,,,,0,0.981155976,0.971485411,0.929487179,,,,,0,,,0.602941176,0.039215686,0.938069217,0.875010486,,,,0.885057573,,,0.918897602,0.918897602,0.918897602
,0.06522,,,,,0.97636,0.0096,0.0096,1.0512,1.0616,0.999161538,0.975146154,0.002311111,0.970244444,0.608609524,0.976361905,0.80642,0.68116,0.824711111,0.825855556,1.0041375,1.00285,0,0.972292308,0.000515,0.534165,0.874,0.740744444,,,,0,0.980205857,0.956233422,0.925925929,,,,,0,,,0.588235294,0.044117647,0.938069217,0.875006602,,,,0.885057573,,,0.921259806,0.921259806,0.921259806
,0.06522,,,,,0.97438,0.859053846,0.0096,1.0564,1.0668,1.002361538,0.973538462,0.002311111,0.966777778,0.607619048,0.974380952,0.79089,0.66253,0.825855556,0.824711111,1.0041375,1.0054375,0.000792308,0.974676923,0.000515,0.53261,0.875485714,0.740744444,,,,0,0.979097387,0.977674625,0.930199434,,,,,0,,,0.617647059,0.058823529,0.938069217,0.8741677,,,,0.885057573,,,0.929133861,0.929133861,0.929133861
,0.06522,,,,,0.97735,0.846246154,0.0096,1.0512,1.0616,0.998361538,0.975946154,0.001155556,0.966777778,0.607619048,0.977352381,0.78986,0.58696,0.825855556,0.824711111,1.0054375,1.0054375,0.000792308,0.973084615,0.000515,0.54555,0.8666,0.720033333,,,,0,0.979572447,0.977453581,0.930199434,,,,,0,,,0.602941176,0.058823529,0.938069217,0.876684408,,,,0.885057573,,,0.923622011,0.923622011,0.923622011
,0.06522,,,,,0.97438,0.845446154,0.0096,1.0512,1.0564,0.995961538,0.967938462,0.001155556,0.969088889,0.607619048,0.974380952,0.80021,0.54141,0.825855556,0.824711111,1.0054375,1.0054375,0,0.971492308,0.000515,0.54141,0.875485714,0.732688889,,,,0,0.979097387,0.976790451,0.925213675,,,,,0,,,0.588235294,0.044117647,0.938069217,0.874346355,,,,0.885057573,,,0.925196775,0.925196775,0.925196775
,0.06522,,,,,0.97537,0.846246154,0.0096,1.0512,1.0668,0.996761538,0.952723077,0.002311111,0.966777778,0.605638095,0.975371429,0.74327,0.68012,0.825855556,0.824711111,1.0041375,1.0041375,0.000792308,0.969107692,0.000515,0.53934,0.875485714,0.734988889,,,,0,0.978147268,0.976458886,0.693376068,,,,,0.273228871,,,0.602941176,0.058823529,0.936247723,0.874416264,,,,0.885057573,,,0.933070829,0.933070829,0.933070829
,0.064526667,,,,,0.97834,0.381892308,0.0096,1.0616,1.0616,0.994361538,0.899884615,0.002311111,0.967933333,0.608609524,0.978342857,0.78882,0.55486,0.827011111,0.825855556,1.006725,1.0041375,0.000792308,0.968307692,0.000515,0.53934,0.862171429,0.737288889,,,,1,0.979097387,0.973309019,0,,,,,0.711432356,,,0.617647059,0.058823529,0.93442623,0.877865086,,,,0.885057573,,,0.914173192,0.914173192,0.914173192
,0.064526667,,,,,0.97339,0.381084615,0.0096,1.0668,1.0616,0.994361538,0.959930769,0.002311111,0.966777778,0.606628571,0.973390476,0.7205,0.53105,0.823555556,0.828155556,1.006725,1.0041375,0.000792308,0.969107692,0.000515,0.54969,0.875485714,0.716588889,,,,0.979267311,0.978622328,0.966843501,0,,,,,0,,,0.617647059,0.058823529,0.93442623,0.877142697,,,,0.885057573,,,0.925196775,0.925196775,0.925196775
,0.06522,,,,,0.97537,0.843038462,0.0096,1.0616,1.0616,0.998361538,0.960730769,0.001155556,0.966777778,0.608609524,0.975371429,0.71532,0.52691,0.827011111,0.828155556,1.0054375,1.0041375,0.000792308,0.969107692,0.000515,0.419775,0.868085714,0.728088889,,,,0.979267311,0.980047506,0.963969937,0,,,,,0.00018917,,,0.617647059,0.044117647,0.93442623,0.877771874,,,,0.885057573,,,0.909448783,0.909448783,0.909448783
,0.06522,,,,,0.97537,0.845446154,0.0096,1.0616,1.072,0.987953846,0.978346154,0.002311111,0.966777778,0.606628571,0.975371429,0.83644,0.70186,0.827011111,0.822411111,1.006725,1.0041375,0,0.972292308,0.000515,0.525365,0.869557143,0.738444444,,,,0.979267311,0.978939036,0.973309019,0,,,,,0,,,0.632352941,0.058823529,0.93442623,0.877142697,,,,0.885057573,,,0.904724374,0.904724374,0.904724374
,0.06522,,,,,0.97537,0.846246154,0.0096,1.0616,1.0616,0.995161538,0.969538462,0.002311111,0.965622222,0.608609524,0.975371429,0.82505,0.64079,0.822411111,0.827011111,1.006725,1.0041375,0,0.972292308,0.97102,0.538305,0.869557143,0.738444444,,,,0.979267311,0.978622328,0.971485411,0,,,,,0,,,0.632352941,0.044117647,0.672131148,0.875581406,,,,0.885057573,,,0.917322838,0.917322838,0.917322838
,0.064526667,,,,,0.97438,0.846246154,0.0096,1.0668,1.0564,0.983953846,0.976746154,0.002311111,0.967933333,0.607619048,0.974380952,0.90062,0.6294,0.823555556,0.825855556,1.00285,1.0041375,0.001592308,0.967515385,0.492235,0.542445,0.871042857,0.716588889,,,,0.979267311,0.980047506,0.958720159,0,,,,,0,,,0.617647059,0.044117647,0.543715847,0.856351892,,,,0.885057573,,,0.90748024,0.90748024,0.90748024
,0.064526667,,,,,0.9724,0.976746154,0.0096,1.0616,1.0616,0.990353846,0.967138462,0.001155556,0.965622222,0.608609524,0.9724,0.91926,0.57039,0.825855556,0.827011111,1.006725,1.0041375,0.000792308,0.965123077,0.495345,0.488615,0.878442857,0.734988889,,,,0.979267311,0.97830562,0.964854111,0,,,,,0,,,0.637254902,0.058823529,0.687613843,0.867238985,,,,0.885057573,,,0.876377918,0.876377918,0.876377918
,0.064526667,,,,,0.97834,0.715746154,0.0096,1.0668,1.0668,0.944723077,0.624476923,0.001155556,0.965622222,0.608609524,0.978342857,0.8147,0.69255,0.827011111,0.825855556,1.0041375,1.0041375,0.000792308,0.971492308,0.538305,0.531575,0.871042857,0.737288889,,,,0.979267311,0.978147268,0.969827586,0,,,,,0.0002207,,,0.676470588,0.058823529,0.929872495,0.874905623,,,,0.885057573,,,0.917322838,0.917322838,0.917322838
,0.064526667,,,,,0.97339,0.0096,0.0096,1.0668,1.0616,0.989553846,0.844646154,0.001155556,0.966777778,0.608609524,0.973390476,0.81263,0.71118,0.827011111,0.823555556,1.0054375,1.0041375,0.000792308,0.973084615,0.513975,0.531055,0.8814,0.731533333,,,,0,0.978147268,0.979277188,0,,,,,0,,,0.676470588,0.058823529,0.928051002,0.88843293,,,,0.885057573,,,0.948818821,0.948818821,0.948818821
,0.064526667,,,,,0.97339,0.0096,0.0096,1.0668,1.0668,0.989553846,0.573238462,0.002311111,0.965622222,0.609609524,0.973390476,0.82919,0.66149,0.824711111,0.824711111,1.0054375,1.0041375,0.000792308,0.972292308,0.55901,0.54607,0.869557143,0.723488889,,,,0,0.97719715,0.977453581,0,,,,,0,,,0.661764706,0.044117647,0.928051002,0.887279438,,,,0.885057573,,,0.914173192,0.914173192,0.914173192
,0.064526667,,,,,0.97636,0.0096,0.0096,1.0668,1.0616,0.992753846,0.984753846,0.001155556,0.967933333,0.607619048,0.976361905,0.83023,0.61077,0.827011111,0.824711111,1.0054375,1.0041375,0.000792308,0.971492308,0.55435,0.543995,0.872528571,0.724633333,,,,0,0.97830562,0.960875332,0,,,,,0,,,0.661764706,0.044117647,0.928051002,0.889866055,,,,0.885057573,,,0.929133861,0.929133861,0.929133861
,0.064526667,,,,,0.97636,0.0096,0.0096,1.0616,1.0616,0.993553846,0.987153846,0.001155556,0.966777778,0.606628571,0.976361905,0.79917,0.69255,0.825855556,0.822411111,1.0054375,1.0041375,0.000792308,0.9699,0.549175,0.542445,0.872528571,0.737288889,,,,0,0.97830562,0.976458886,0,,,,,0,,,0.676470588,0.058823529,0.928051002,0.888887335,,,,0.885057573,,,0.918897602,0.918897602,0.918897602
,0.064526667,,,,,0.97339,0.0096,0.0096,1.0616,1.0616,0.996761538,0.978346154,0.002311111,0.966777778,0.608609524,0.973390476,0.80642,0.65424,0.822411111,0.825855556,1.0054375,1.0041375,0.000792308,0.969107692,0.531055,0.54969,0.874,0.734988889,,,,0,0.978622328,0.960212202,0,,,,,0,,,0.676470588,0.029411765,0.928051002,0.888957244,,,,0.885057573,,,0.925196775,0.925196775,0.925196775
,0.064526667,,,,,0.97537,0.0096,0.0096,1.0668,1.0616,0.958330769,0.983953846,0.001155556,0.965622222,0.6106,0.975371429,0.79917,0.65838,0.825855556,0.827011111,1.0041375,1.0041375,0.000792308,0.966715385,0.53882,0.514495,0.869557143,0.722333333,,,,0,0.066033254,0.973640584,0.311253558,,,,,0.166409179,,,0.676470588,0.058823529,0.928051002,0.89027552,,,,0.885057573,,,0.925196775,0.925196775,0.925196775
,0.064526667,,,,,0.9724,0.0096,0.0096,1.0616,1.0616,0.992753846,0.979946154,0.002311111,0.966777778,0.606628571,0.9724,0.853,0.65942,0.823555556,0.820111111,1.0041375,1.0041375,0.000792308,0.965923077,0.546585,0.549175,0.874,0.731533333,,,,0,0.066033254,0.979221926,0.932336186,,,,,0.820128011,,,0.676470588,0.044117647,0.928051002,0.891194318,,,,0.885057573,,,0.904724374,0.904724374,0.904724374
,0.064526667,,,,,0.97339,0.0096,0.0096,1.0668,1.0668,0.997561538,0.983146154,0.002311111,0.966777778,0.608609524,0.973390476,0.80952,0.56418,0.823555556,0.824711111,1.008025,1.0041375,0.000792308,0.9699,0.522775,0.54814,0.868085714,0.740744444,,,,0,0.066033254,0.973474801,0.924501421,,,,,0.0002207,,,0.698529412,0.044117647,0.928051002,0.891846798,,,,0.885057573,,,0.913385751,0.913385751,0.913385751
,0.064526667,,,,,0.97438,0.0096,0.0096,1.0616,1.0616,0.993553846,0.983953846,0.001155556,0.965622222,0.607619048,0.974380952,0.80021,0.62836,0.830455556,0.822411111,1.006725,1.0054375,0.000792308,0.9699,0.520705,0.550725,0.868085714,0.728088889,,,,0,0.066033254,0.970822281,0.923076923,,,,,0,,,0.705882353,0.029411765,0.926229508,0.891038965,,,,0.885057573,,,0.917322838,0.917322838,0.917322838
,0.064526667,,,,,0.97636,0.0096,0.0096,1.0616,1.0564,0.992753846,0.983953846,0.002311111,0.966777778,0.608609524,0.976361905,0.84576,0.67909,0.825855556,0.824711111,1.006725,1.0041375,0.000792308,0.972292308,0.535715,0.543995,0.872528571,0.721188889,,,,0,0.066033254,0.971927497,0.926638173,,,,,0.332487313,,,0.698529412,0.058823529,0.926229508,0.891369089,,,,0.885057573,,,0.923622011,0.923622011,0.923622011
,0.064526667,,,,,0.95852,0.0096,0.0096,1.0616,1.0564,0.990353846,0.979146154,0.002311111,0.965622222,0.608609524,0.95852381,0.84058,0.65114,0.828155556,0.827011111,1.0041375,1.0054375,0.000792308,0.969107692,0.537785,0.528985,0.8666,0.7695,,,,0,0.066349962,0.956896552,0.927350427,,,,,0.985477822,,,0.694117647,0.058823529,0.926229508,0.894829563,,,,0.885057573,,,0.913385751,0.913385751,0.913385751
,0.064526667,,,,,0.95753,0.0096,0.0096,1.0668,1.0564,0.993553846,0.982346154,0.001155556,0.965622222,0.608609524,0.957533333,0.86336,0.60041,0.824711111,0.824711111,1.00285,1.0041375,0.000792308,0.965923077,0.548655,0.44824,0.8666,0.734988889,,,,0,0.066349962,0.977950928,0.928774925,,,,,0,,,0.742647059,0.058823529,0.926229508,0.895179106,,,,0.938697694,,,0.918897602,0.918897602,0.918897602
,0.064526667,,,,,0.96447,0.0096,0.0096,1.0616,1.0564,0.991953846,0.980746154,0.002311111,0.966777778,0.608609524,0.964466667,0.85611,0.67598,0.822411111,0.822411111,1.0041375,1.0054375,0.001592308,0.969107692,0.53727,0.55021,0.875485714,0.731533333,,,,0,0.066033254,0.978890361,0.930911677,,,,,0,,,0.676470588,0.058823529,0.926229508,0.893641117,,,,0.885057573,,,0.917322838,0.917322838,0.917322838
,0.064526667,,,,,0.96348,0.0096,0.0096,1.0616,1.0668,0.993553846,0.979946154,0.002311111,0.966777778,0.607619048,0.96347619,0.85921,0.61594,0.829311111,0.825855556,1.00285,1.0054375,0.000792308,0.972292308,0.54607,0.54348,0.857728571,0.721188889,,,,0,0.066033254,0.965185676,0.925925929,,,,,0.66221585,,,0.698529412,0.058823529,0.924408015,0.874206538,,,,0.885057573,,,0.921259806,0.921259806,0.921259806
,0.064526667,,,,,0.9605,0.0096,0.0096,1.0616,1.0616,0.993553846,0.975946154,0.002311111,0.966777778,0.606628571,0.960504762,0.85197,0.64286,0.825855556,0.822411111,1.0041375,1.0041375,0.000792308,0.966715385,0.54296,0.55176,0.872528571,0.730388889,,,,1,0.066033254,0.970490716,0.923789177,,,,,0.492937542,,,0.720588235,0.044117647,0.924408015,0.875394983,,,,0.885057573,,,0.914173192,0.914173192,0.914173192
,0.064526667,,,,,0.92878,0.0096,0.0096,1.0616,1.0616,0.994361538,0.971938462,0.002311111,0.966777778,0.606628571,0.928780952,0.78882,0.5911,0.821255556,0.824711111,1.0054375,1.0041375,0,0.967515385,0.553315,0.53882,0.8666,0.734988889,,,,1,0.066033254,0.980990275,0.644230769,,,,,0,,,0.764705882,0.039215686,0.924408015,0.888491187,,,,0.885057573,,,0.933070829,0.933070829,0.933070829
,0.064526667,,,,,0.96546,0.0096,0.0096,1.0668,1.0616,0.940715385,0.979946154,0.195433333,0.966777778,0.608609524,0.965457143,0.78675,0.66356,0.822411111,0.825855556,1.0054375,1.0054375,0.000792308,0.9699,0.54348,0.54089,0.862171429,0.743044444,,,,0,0.066033254,0.984582228,0,,,,,0,,,0.764705882,0.047058824,0.924408015,0.891054501,,,,0.885057573,,,0.913385751,0.913385751,0.913385751
,0.064526667,,,,,0.97438,0.0096,0.0096,1.0616,1.0668,0.989553846,0.929507692,0.220877778,0.966777778,0.605638095,0.974380952,0.79193,0.63458,0.823555556,0.821255556,1.0054375,1.0054375,0,0.9699,0.54607,0.543995,0.875485714,0.734988889,,,,0,0.066033254,0.976458886,0,,,,,0,,,0.764705882,0.058823529,0.924408015,0.891089455,,,,0.885057573,,,0.915354295,0.915354295,0.915354295
,0.064526667,,,,,0.97537,0.0096,0.0096,1.0616,1.0616,0.989553846,0.9183,0.985277778,0.966777778,0.607619048,0.975371429,0.78986,0.59006,0.822411111,0.825855556,1.00285,1.0054375,0.000792308,0.972292308,0.546585,0.548655,0.876957143,0.736144444,,,,0,0.066033254,0.959770116,0,,,,,0,,,0.779411765,0.058823529,0.922586521,0.893586744,,,,0.885057573,,,0.940944884,0.940944884,0.940944884
,0.064526667,,,,,0.97438,0.0096,0.0096,1.0616,0.0052,0.993553846,0.971138462,0.988755556,0.966777778,0.607619048,0.974380952,0.84472,0.6853,0.824711111,0.822411111,1.0054375,1.0054375,0.001592308,0.972292308,0.54555,0.549175,0.871042857,0.739588889,,,,0,0.066033254,0.964688329,0,,,,,0,,,0.779411765,0.058823529,0.922586521,0.896157826,,,,0.885057573,,,0.937007798,0.937007798,0.937007798
,0.064526667,,,,,0.97537,0.0096,0.0096,1.0616,0.0052,0.998361538,0.982346154,0.9876,0.967933333,0.608609524,0.975371429,0.77743,0.6677,0.823555556,0.822411111,1.0054375,1.0054375,0.001592308,0.969107692,0.54969,0.54814,0.875485714,0.731533333,,,,0,0.066033254,0.975298408,0,,,,,0,,,0.779411765,0.058823529,0.922586521,0.896856911,,,,0.885057573,,,0.923622011,0.923622011,0.923622011
,0.064526667,,,,,0.97438,0.0096,0.0088,1.0616,0.0052,0.990353846,0.924707692,0.9876,0.966777778,0.606628571,0.974380952,0.77433,0.63768,0.827011111,0.823555556,1.0041375,1.0041375,0.000792308,0.965123077,0.55435,0.54607,0.869557143,0.728088889,,,,0,0.065795724,0.959217507,0,,,,,0.771920421,,,0.823529412,0.039215686,0.920765027,0.897870585,,,,0.885057573,,,0.921259806,0.921259806,0.921259806
,0.064526667,,,,,0.97537,0.0096,0.0096,1.0668,0.0052,0.991153846,0.869461538,0.984122222,0.965622222,0.606628571,0.975371429,0.75362,0.64596,0.829311111,0.823555556,1.0054375,1.0041375,0,0.968307692,0.549175,0.55435,0.8666,0.732688889,,,,0,0.065320665,0.986903183,0,,,,,0,,,0.788235294,0.044117647,0.920765027,0.896693791,,,,0.885057573,,,0.925196775,0.925196775,0.925196775
,0.064526667,,,,,0.97438,0.0096,0.0096,1.0564,0.0052,0.987153846,0.931907692,0.986444444,0.967933333,0.609609524,0.974380952,0.7588,0.58903,0.831611111,0.822411111,1.006725,1.0041375,0.000792308,0.969107692,0.512425,0.553315,0.872528571,0.721188889,,,,0,0.065558195,0.968390806,0,,,,,0,,,0.794117647,0.058823529,0.920765027,0.896472414,,,,0.885057573,,,0.918897602,0.918897602,0.918897602
,0.064526667,,,,,0.97438,0.0096,0.0096,1.0616,0.0052,0.991153846,0.972738462,0.985277778,0.966777778,0.608609524,0.974380952,0.93478,0.60559,0.829311111,0.823555556,1.0041375,1.0041375,0,0.971492308,0.4617,0.561595,0.869557143,0.717733333,,,,0,0.066033254,0.969827586,0,,,,,0.166629886,,,0.823529412,0.058823529,0.920765027,0.89529562,,,,0.885057573,,,0.917322838,0.917322838,0.917322838
,0.06522,,,,,0.97438,0.0096,0.0096,1.0564,0.0052,0.993553846,0.973538462,0.984122222,0.965622222,0.609609524,0.974380952,0.77847,0.6294,0.820111111,0.822411111,1.0041375,1.0054375,0.000792308,0.934069231,0.549175,0.55849,0.869557143,0.733844444,,,,0.979267311,0.066033254,0.966843501,0,,,,,0.989075259,,,0.823529412,0.044117647,0.918943534,0.899443528,,,,0.885057573,,,0.909448783,0.909448783,0.909448783
,0.064526667,,,,,0.97537,0.0096,0.0096,1.0616,0.0052,0.993553846,0.862253846,0.982966667,0.967933333,0.607619048,0.975371429,0.85093,0.54658,0.824711111,0.821255556,1.0041375,1.0041375,0.001592308,0.875938462,0.546585,0.56263,0.875485714,0.711988889,,,,0.979267311,0.066033254,0.961427941,0,,,,,0.163760757,,,0.823529412,0.044117647,0.918943534,0.899828025,,,,0.885057573,,,0.918897602,0.918897602,0.918897602
,0.064526667,,,,,0.97537,0.0096,0.0096,1.0668,0.0052,0.994361538,0.950323077,0.981811111,0.966777778,0.608609524,0.975371429,0.84162,0.63768,0.822411111,0.824711111,1.0041375,1.0041375,0.001592308,0.872753846,0.54762,0.55383,0.869557143,0.729233333,,,,0.979267311,0.066033254,0.982095491,0,,,,,0,,,0.823529412,0.058823529,0.918943534,0.898402667,,,,0.885057573,,,0.909448783,0.909448783,0.909448783
,0.064526667,,,,,0.95257,0.0096,0.0096,1.0616,0.0052,0.986353846,0.908692308,0.981811111,0.966777778,0.611590476,0.952571429,0.86543,0.62836,0.822411111,0.822411111,1.00285,1.0041375,0.001592308,0.879123077,0.55435,0.55383,0.872528571,0.718888889,,,,0.979267311,0.066033254,0.989887268,0,,,,,0.0002207,,,0.838235294,0.044117647,0.918943534,0.887093016,,,,0.885057573,,,0.909448783,0.909448783,0.909448783
,0.06522,,,,,0.95455,0.0096,0.0096,1.0616,0.0052,0.994361538,0.870261538,0.981811111,0.966777778,0.607619048,0.954552381,0.92236,0.63561,0.821255556,0.822411111,1.0041375,1.0041375,0,0.971492308,0.524845,0.512425,0.871042857,0.710833333,,,,0.979267311,0.066033254,0.974635279,0,,,,,0.494372107,,,0.852941176,0.058823529,0.918943534,0.872225795,,,,0.885057573,,,0.923622011,0.923622011,0.923622011
,0.06522,,,,,0.96546,0.0096,0.0096,1.0616,0.0052,0.991953846,0.9215,0.981811111,0.967933333,0.6106,0.965457143,0.83437,0.75673,0.829311111,0.822411111,1.0054375,1.0041375,0.000792308,0.974676923,0.55435,0.55383,0.871042857,0.702777778,,,,0.979267311,0.066033254,0.967396111,0.920227917,,,,,0.602295303,,,0.852941176,0.058823529,0.918943534,0.887978524,,,,0.885057573,,,0.921259806,0.921259806,0.921259806
,0.06522,,,,,0.96744,0.0096,0.0096,1.0616,0.0052,0.990353846,0.907092308,0.978344444,0.967933333,0.609609524,0.967438095,0.86232,0.72774,0.823555556,0.823555556,1.006725,1.0041375,0.000792308,0.973884615,0.537785,0.56729,0.868085714,0.713133333,,,,0.979267311,0.066033254,0.957393899,0.935185182,,,,,0,,,0.852941176,0.044117647,0.91712204,0.891225388,,,,0.885057573,,,0.925196775,0.925196775,0.925196775
,0.064526667,,,,,0.96744,0.0096,0.0096,1.0668,0.0052,0.985553846,0.452346154,0.978344444,0.966777778,0.609609524,0.967438095,0.86025,0.56936,0.822411111,0.822411111,1.0054375,1.0041375,0.000792308,0.973084615,0.535715,0.53934,0.871042857,0.708533333,,,,0.979267311,0.066033254,0.975298408,0.93215812,,,,,0,,,0.867647059,0.058823529,0.91712204,0.895357761,,,,0.885057573,,,0.914173192,0.914173192,0.914173192
,0.064526667,,,,,0.96943,0.0096,0.0096,1.0616,0.0052,0.993553846,0.990353846,0.9795,0.965622222,0.605638095,0.969428571,0.853,0.57246,0.820111111,0.818955556,1.0054375,1.0041375,0.000792308,0.972292308,0.535715,0.528985,0.8666,0.718888889,,,,0.979267311,0.066033254,0.986295315,0.927350427,,,,,0.7167292,,,0.870588235,0.058823529,0.91712204,0.89630763,,,,0.885057573,,,0.933070829,0.933070829,0.933070829
,0.064526667,,,,,0.96843,0.0096,0.0096,1.0616,0.0052,0.994361538,0.987153846,0.980655556,0.969088889,0.608609524,0.968428571,0.86128,0.55486,0.820111111,0.823555556,1.0054375,1.0041375,0.000792308,0.9707,0.535715,0.55642,0.865128571,0.722333333,,,,0.979267311,0.066033254,0.981100796,0.927350427,,,,,0.656367247,,,0.862745098,0.044117647,0.91712204,0.896866898,,,,0.885057573,,,0.925196775,0.925196775,0.925196775
,0.064526667,,,,,0.96943,0.0096,0.0096,1.0616,0.0052,0.991953846,0.985553846,0.980655556,0.967933333,0.606628571,0.969428571,0.85714,0.60559,0.820111111,0.821255556,1.00155,1.0041375,0.000792308,0.968307692,0.538305,0.41149,0.869557143,0.708533333,,,,0.979267311,0.066508314,0.968169761,0.926638173,,,,,0,,,0.882352941,0.058823529,0.91712204,0.89793661,,,,0.885057573,,,0.918897602,0.918897602,0.918897602
,0.064526667,,,,,0.96943,0.0096,0.0096,1.0616,0.0052,0.989553846,0.983146154,0.896233333,0.966777778,0.608609524,0.969428571,0.97102,0.68737,0.820111111,0.820111111,1.0054375,1.0041375,0.000792308,0.965123077,0.5352,0.524845,0.865128571,0.708533333,,,,0.979267311,0.066033254,0.0558687,0.932692308,,,,,0,,,0.897058824,0.044117647,0.91712204,0.894270294,,,,0.885057573,,,0.921259806,0.921259806,0.921259806
,0.064526667,,,,,0.96744,0.0096,0.0096,0.85345,0.0052,0.928707692,0.983146154,0.967933333,0.966777778,0.607619048,0.967438095,0.90994,0.69772,0.821255556,0.820111111,1.0041375,1.0041375,0.000792308,0.965123077,0.535715,0.55642,0.868085714,0.714288889,,,,0.979267311,0.066033254,0.028348806,0.935470085,,,,,0,,,0.897058824,0.044117647,0.91712204,0.89643746,,,,0.885057573,,,0.822834653,0.822834653,0.822834653
